latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,label,cluster_id,distinct_days,distance_to_industrial_m,distance_to_farmland_m,historical_mean_frp,historical_max_frp,historical_std_frp,frp_deviation,night_detection_ratio,class_label,ndvi,ndbi,ndwi,alert_high_frp,alert_new_cluster
30.05292,76.04304,332.43,0.34,0.56,2025-11-10,839,N20,VIIRS,n,2,300.22,2.7,D,0,unclassified,-1,0,2437.4,10281.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.96275,75.59766,345.99,0.32,0.55,2025-11-10,839,N20,VIIRS,n,2,303.03,3.16,D,0,unclassified,-1,0,3889.3,18337.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.05813,76.04251,343.52,0.34,0.56,2025-11-10,839,N20,VIIRS,n,2,304.07,2.7,D,0,unclassified,-1,0,2539.0,10231.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.99561,75.9963,367.0,0.34,0.56,2025-11-10,839,N20,VIIRS,h,2,304.27,7.2,D,0,unclassified,165,2,3609.2,8463.3,5.745,7.2,2.0576807332528535,1.2533,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.9268,75.47176,335.35,0.63,0.54,2025-11-10,839,N20,VIIRS,n,2,301.88,2.46,D,0,unclassified,-1,0,2200.7,17584.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.93008,75.63509,352.66,0.32,0.55,2025-11-10,839,N20,VIIRS,n,2,303.11,3.33,D,0,unclassified,-1,0,5221.5,13910.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.92378,75.68367,354.87,0.33,0.55,2025-11-10,839,N20,VIIRS,n,2,307.01,8.93,D,0,unclassified,-1,0,3782.4,9172.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.07295,75.58,330.55,0.52,0.41,2025-11-11,821,N20,VIIRS,n,2,303.05,2.2,D,0,unclassified,-1,0,12240.6,23676.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.16304,75.66273,334.34,0.53,0.42,2025-11-11,821,N20,VIIRS,n,2,303.55,4.63,D,0,unclassified,-1,0,8579.6,15744.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.06499,75.13237,336.6,0.49,0.41,2025-11-11,821,N20,VIIRS,n,2,302.57,5.05,D,0,unclassified,-1,0,7801.1,35322.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.04075,75.08936,332.84,0.49,0.4,2025-11-11,821,N20,VIIRS,n,2,301.42,1.92,D,0,unclassified,-1,0,4755.4,35844.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.1157,75.258,333.4,0.5,0.41,2025-11-11,821,N20,VIIRS,n,2,301.69,4.23,D,0,unclassified,-1,0,16247.6,32903.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.00919,75.07877,337.79,0.49,0.4,2025-11-11,821,N20,VIIRS,n,2,300.8,3.39,D,0,unclassified,-1,0,5729.1,34125.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.98267,75.0468,333.44,0.49,0.4,2025-11-11,821,N20,VIIRS,n,2,302.01,2.25,D,0,unclassified,-1,0,5288.8,34720.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.10551,75.92743,331.95,0.54,0.42,2025-11-11,821,N20,VIIRS,n,2,301.44,2.28,D,0,unclassified,-1,0,10289.7,4737.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.03695,75.47119,334.78,0.51,0.41,2025-11-11,821,N20,VIIRS,n,2,303.83,3.23,D,0,unclassified,-1,0,9464.6,28444.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.02739,75.52145,333.55,0.52,0.41,2025-11-11,821,N20,VIIRS,n,2,301.79,18.3,D,0,unclassified,152,2,8310.4,27960.7,11.49,18.3,9.630794359760777,1.5927,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.03407,75.6464,332.5,0.52,0.42,2025-11-11,821,N20,VIIRS,n,2,304.89,3.03,D,0,unclassified,-1,0,7619.5,18701.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.15995,75.60237,333.04,0.52,0.42,2025-11-11,821,N20,VIIRS,n,2,302.35,4.24,D,0,unclassified,-1,0,3949.8,18994.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.0471,75.39423,335.02,0.51,0.41,2025-11-11,821,N20,VIIRS,n,2,303.29,3.39,D,0,unclassified,-1,0,8113.2,27252.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.15932,75.59695,340.54,0.52,0.42,2025-11-11,821,N20,VIIRS,n,2,303.3,4.24,D,0,unclassified,-1,0,3736.9,18828.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.50208,75.27598,333.73,0.51,0.41,2025-11-11,821,N20,VIIRS,n,2,302.06,4.54,D,0,unclassified,178,1,8545.6,5549.9,4.595000000000001,4.65,0.07778174593052013,0.988,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.15817,75.23023,331.44,0.5,0.41,2025-11-11,821,N20,VIIRS,n,2,302.17,3.44,D,0,unclassified,47,2,11787.1,32206.3,3.23,3.44,0.2969848480983499,1.065,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.15754,75.22504,330.25,0.5,0.41,2025-11-11,821,N20,VIIRS,n,2,304.17,2.98,D,0,unclassified,-1,0,11662.5,32666.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.19421,75.46582,331.5,0.51,0.41,2025-11-11,821,N20,VIIRS,n,2,304.09,2.05,D,0,unclassified,-1,0,9010.4,13939.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.35672,76.14114,346.93,0.56,0.43,2025-11-11,821,N20,VIIRS,n,2,304.66,19.71,D,0,unclassified,-1,0,1436.6,19782.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.32927,75.83203,343.23,0.54,0.42,2025-11-11,821,N20,VIIRS,n,2,307.03,26.2,D,0,unclassified,-1,0,5672.8,11266.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.33858,75.69332,332.91,0.53,0.42,2025-11-11,821,N20,VIIRS,n,2,304.32,3.15,D,0,unclassified,-1,0,6927.5,14077.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.31525,75.25407,336.3,0.5,0.41,2025-11-11,821,N20,VIIRS,n,2,302.81,4.21,D,0,unclassified,-1,0,5955.7,17269.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.35201,75.43703,333.67,0.51,0.41,2025-11-11,821,N20,VIIRS,n,2,302.84,3.14,D,0,unclassified,-1,0,7074.8,4984.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.31307,75.07483,333.21,0.49,0.41,2025-11-11,821,N20,VIIRS,n,2,300.59,3.36,D,0,unclassified,-1,0,9347.3,22923.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.37466,75.1757,333.49,0.5,0.41,2025-11-11,821,N20,VIIRS,n,2,301.28,2.92,D,0,unclassified,-1,0,11079.4,11789.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.5021,75.27393,334.48,0.51,0.41,2025-11-11,821,N20,VIIRS,n,2,302.79,4.65,D,0,unclassified,178,1,8700.7,5401.2,4.595000000000001,4.65,0.07778174593052013,1.012,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.53136,75.03548,334.03,0.49,0.41,2025-11-11,821,N20,VIIRS,n,2,300.25,2.34,D,0,unclassified,-1,0,30929.4,19899.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.99124,75.37611,334.43,0.51,0.41,2025-11-11,821,N20,VIIRS,n,2,300.87,4.26,D,0,unclassified,-1,0,2803.9,20863.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.16132,75.2562,330.09,0.5,0.41,2025-11-11,821,N20,VIIRS,n,2,302.44,1.51,D,0,unclassified,-1,0,11796.5,29923.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.97278,75.28329,333.44,0.5,0.41,2025-11-11,821,N20,VIIRS,n,2,300.54,4.7,D,0,unclassified,179,2,4387.4,19518.5,3.766666666666667,4.82,1.7215496894755413,1.2478,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.79116,75.89571,330.98,0.53,0.42,2025-11-11,820,N20,VIIRS,n,2,303.31,2.64,D,0,unclassified,-1,0,4975.4,2856.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.98721,75.53557,338.71,0.52,0.41,2025-11-11,821,N20,VIIRS,n,2,312.26,39.51,D,0,unclassified,180,1,3679.2,23652.7,22.58,39.51,23.9426356109765,1.7498,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.9761,75.28544,343.98,0.5,0.41,2025-11-11,821,N20,VIIRS,n,2,300.36,4.82,D,0,unclassified,179,2,4219.8,19808.8,3.766666666666667,4.82,1.7215496894755413,1.2796,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.614,76.40018,333.09,0.56,0.43,2025-11-11,820,N20,VIIRS,n,2,299.81,3.3,D,0,unclassified,-1,0,16392.5,21723.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.66484,76.07599,331.95,0.54,0.42,2025-11-11,820,N20,VIIRS,n,2,299.46,2.42,D,0,unclassified,-1,0,7396.1,13706.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.65474,75.95258,333.41,0.54,0.42,2025-11-11,820,N20,VIIRS,n,2,298.59,2.88,D,0,unclassified,-1,0,2201.1,2161.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.72137,76.11933,340.96,0.55,0.42,2025-11-11,820,N20,VIIRS,n,2,301.64,11.81,D,0,unclassified,-1,0,11785.4,11503.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.75486,76.23627,331.8,0.56,0.43,2025-11-11,820,N20,VIIRS,n,2,299.33,2.41,D,0,unclassified,-1,0,10842.4,15738.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.69191,75.70255,336.67,0.52,0.42,2025-11-11,820,N20,VIIRS,n,2,301.36,11.49,D,0,unclassified,181,1,2879.7,1827.1,15.156666666666666,22.49,6.350852961085883,0.7581,0.0,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.69573,75.70197,345.81,0.52,0.42,2025-11-11,820,N20,VIIRS,n,2,302.03,11.49,D,0,unclassified,181,1,3025.2,1935.8,15.156666666666666,22.49,6.350852961085883,0.7581,0.0,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.7701,76.2986,339.22,0.56,0.43,2025-11-11,820,N20,VIIRS,n,2,302.55,13.46,D,0,unclassified,182,1,5413.9,9560.5,7.083333333333333,13.46,5.5427460101770265,1.9002,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.6943,75.6993,336.42,0.52,0.42,2025-11-11,820,N20,VIIRS,n,2,305.26,22.49,D,0,unclassified,181,1,3245.2,1633.2,15.156666666666666,22.49,6.350852961085883,1.4838,0.0,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.7696,76.30203,333.09,0.56,0.43,2025-11-11,820,N20,VIIRS,n,2,301.56,3.42,D,0,unclassified,182,1,5192.3,9294.3,7.083333333333333,13.46,5.5427460101770265,0.4828,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.77355,76.30146,334.09,0.56,0.43,2025-11-11,820,N20,VIIRS,n,2,303.06,4.37,D,0,unclassified,182,1,4962.6,9141.0,7.083333333333333,13.46,5.5427460101770265,0.6169,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.74,75.14966,343.46,0.49,0.4,2025-11-11,820,N20,VIIRS,n,2,302.73,4.72,D,0,unclassified,183,1,7659.5,19817.6,4.525,4.72,0.2757716446627536,1.0431,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.74141,75.14666,339.66,0.49,0.4,2025-11-11,820,N20,VIIRS,n,2,302.11,4.33,D,0,unclassified,183,1,7338.4,20035.7,4.525,4.72,0.2757716446627536,0.9569,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.63716,75.25187,334.47,0.49,0.41,2025-11-11,820,N20,VIIRS,n,2,303.49,6.71,D,0,unclassified,-1,0,1961.8,20304.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.80397,75.51694,331.98,0.51,0.41,2025-11-11,820,N20,VIIRS,n,2,299.02,3.71,D,0,industrial_nearby,-1,0,185.2,3354.2,,,,,,Unknown,unavailable,unavailable,unavailable,0,0
29.79649,75.48579,339.05,0.51,0.41,2025-11-11,820,N20,VIIRS,n,2,300.85,5.04,D,0,unclassified,-1,0,2543.9,4170.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.0326,76.05542,334.01,0.55,0.43,2025-11-11,821,N20,VIIRS,n,2,304.17,2.66,D,0,unclassified,-1,0,2805.4,11670.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.02217,76.03384,336.75,0.55,0.42,2025-11-11,821,N20,VIIRS,n,2,305.33,8.04,D,0,unclassified,-1,0,1317.9,9944.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.00272,75.96785,338.56,0.54,0.42,2025-11-11,821,N20,VIIRS,n,2,304.38,6.52,D,0,unclassified,-1,0,4512.6,6188.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.98341,75.53615,341.32,0.52,0.41,2025-11-11,821,N20,VIIRS,n,2,301.91,5.65,D,0,unclassified,180,1,3254.5,23232.9,22.58,39.51,23.9426356109765,0.2502,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.91268,75.49282,333.25,0.51,0.41,2025-11-11,821,N20,VIIRS,n,2,302.1,3.17,D,0,unclassified,-1,0,1755.5,15611.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.86169,75.1566,331.79,0.49,0.4,2025-11-11,821,N20,VIIRS,n,2,298.79,1.92,D,0,unclassified,-1,0,3256.5,19010.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.93668,75.46754,332.85,0.51,0.41,2025-11-11,821,N20,VIIRS,n,2,302.19,2.98,D,0,unclassified,-1,0,3022.5,18748.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.86763,75.43734,335.53,0.51,0.41,2025-11-11,820,N20,VIIRS,n,2,299.63,4.0,D,0,unclassified,-1,0,3491.3,11294.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.83239,75.17903,333.26,0.49,0.41,2025-11-11,820,N20,VIIRS,n,2,300.07,3.34,D,0,unclassified,184,2,3084.6,16036.6,3.36,3.37,0.01732050807568895,0.994,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.88239,75.72344,339.68,0.52,0.42,2025-11-11,820,N20,VIIRS,n,2,302.62,3.81,D,0,unclassified,-1,0,1282.1,5871.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.8652,75.64346,332.45,0.52,0.42,2025-11-11,820,N20,VIIRS,n,2,301.98,3.42,D,0,unclassified,-1,0,1264.1,12501.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.81185,75.32368,334.91,0.5,0.41,2025-11-11,820,N20,VIIRS,n,2,300.71,3.95,D,0,industrial_nearby,-1,0,708.8,1977.5,,,,,,Unknown,unavailable,unavailable,unavailable,0,0
30.33643,75.85976,334.74,0.38,0.36,2025-11-12,802,N20,VIIRS,n,2,305.93,1.36,D,0,unclassified,-1,0,4175.4,9146.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.12934,75.28134,345.29,0.38,0.36,2025-11-12,802,N20,VIIRS,n,2,304.9,3.99,D,0,unclassified,-1,0,14992.5,30221.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.23368,75.14151,334.41,0.39,0.36,2025-11-12,802,N20,VIIRS,n,2,303.46,2.41,D,0,unclassified,-1,0,3061.8,27534.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.46726,76.2366,337.36,0.39,0.36,2025-11-12,802,N20,VIIRS,n,2,305.49,2.2,D,0,industrial_nearby,-1,0,323.8,19145.8,,,,,,Unknown,unavailable,unavailable,unavailable,0,0
30.44652,75.82242,344.65,0.38,0.36,2025-11-12,802,N20,VIIRS,n,2,308.81,11.34,D,0,unclassified,-1,0,5339.8,8789.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.26551,75.6819,344.28,0.38,0.36,2025-11-12,802,N20,VIIRS,n,2,318.0,37.9,D,0,unclassified,-1,0,11610.0,15838.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.41824,75.27986,332.25,0.38,0.36,2025-11-12,802,N20,VIIRS,l,2,303.65,1.61,D,0,unclassified,-1,0,7387.6,7375.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.47218,75.18752,335.24,0.38,0.36,2025-11-12,802,N20,VIIRS,n,2,302.47,4.15,D,0,unclassified,185,1,15271.9,4126.7,4.15,4.15,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.51747,75.7304,335.44,0.38,0.36,2025-11-12,802,N20,VIIRS,n,2,308.36,3.75,D,0,unclassified,-1,0,14009.9,20438.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.56323,75.89814,334.42,0.39,0.36,2025-11-12,802,N20,VIIRS,n,2,306.27,3.36,D,0,unclassified,-1,0,4159.5,16875.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.54301,75.71777,334.42,0.38,0.36,2025-11-12,802,N20,VIIRS,n,2,306.2,1.67,D,0,unclassified,-1,0,14044.5,23116.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.54032,75.67735,332.1,0.38,0.36,2025-11-12,802,N20,VIIRS,n,2,306.24,1.41,D,0,unclassified,-1,0,10156.0,21489.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.46889,75.1882,332.2,0.38,0.36,2025-11-12,802,N20,VIIRS,n,2,301.91,4.15,D,0,unclassified,185,1,15162.2,4057.1,4.15,4.15,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.49534,75.29341,333.74,0.38,0.36,2025-11-12,802,N20,VIIRS,n,2,303.18,1.5,D,0,unclassified,-1,0,6792.3,6571.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.09795,75.14481,343.41,0.39,0.36,2025-11-12,802,N20,VIIRS,n,2,303.81,3.92,D,0,unclassified,-1,0,6577.7,37751.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.57968,75.15741,332.14,0.38,0.36,2025-11-12,802,N20,VIIRS,l,2,304.8,1.77,D,0,unclassified,-1,0,22801.2,14011.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.53813,76.05022,333.83,0.39,0.36,2025-11-12,802,N20,VIIRS,l,2,304.36,18.63,D,0,unclassified,142,2,10910.1,19552.1,12.299999999999999,18.63,8.95197184982169,1.5146,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.14961,75.65668,334.53,0.38,0.36,2025-11-12,802,N20,VIIRS,n,2,305.63,1.48,D,0,unclassified,-1,0,8682.2,15960.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.84922,75.56091,344.51,0.38,0.36,2025-11-12,802,N20,VIIRS,n,2,304.37,7.79,D,0,unclassified,-1,0,3290.5,8849.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.044,75.08229,330.77,0.39,0.36,2025-11-12,802,N20,VIIRS,l,2,305.59,2.53,D,0,unclassified,-1,0,4008.2,36573.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.62939,76.42522,334.53,0.39,0.36,2025-11-12,802,N20,VIIRS,n,2,306.25,3.29,D,0,unclassified,134,2,14914.1,20306.3,4.135,4.98,1.1950104602052651,0.7956,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.08,75.29146,337.36,0.38,0.36,2025-11-12,802,N20,VIIRS,n,2,302.2,2.89,D,0,unclassified,-1,0,11277.8,30911.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.66335,76.21928,330.53,0.39,0.36,2025-11-12,802,N20,VIIRS,n,2,299.98,1.5,D,0,unclassified,186,1,12877.1,22912.5,1.5,1.5,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.64824,76.02726,335.54,0.38,0.36,2025-11-12,802,N20,VIIRS,n,2,299.98,3.02,D,0,unclassified,-1,0,9011.4,8751.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.61663,75.22147,330.11,0.39,0.36,2025-11-12,802,N20,VIIRS,n,2,298.5,1.79,D,0,unclassified,-1,0,1130.4,23677.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.81815,76.46277,331.19,0.39,0.36,2025-11-12,802,N20,VIIRS,n,2,303.15,1.46,D,0,unclassified,-1,0,2185.4,7184.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.77694,75.46573,335.31,0.38,0.36,2025-11-12,802,N20,VIIRS,n,2,299.68,3.37,D,0,unclassified,-1,0,4921.4,5281.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.75539,75.28288,340.98,0.39,0.36,2025-11-12,802,N20,VIIRS,n,2,303.41,4.9,D,0,unclassified,-1,0,2857.2,7735.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.66005,76.21992,334.43,0.39,0.36,2025-11-12,802,N20,VIIRS,n,2,303.6,1.5,D,0,unclassified,186,1,12744.7,23130.4,1.5,1.5,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.79923,75.2373,332.04,0.39,0.36,2025-11-12,802,N20,VIIRS,n,2,299.86,2.39,D,0,unclassified,-1,0,6789.0,10087.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.80697,75.15477,336.35,0.39,0.36,2025-11-12,802,N20,VIIRS,n,2,302.7,7.1,D,0,unclassified,91,2,6561.3,18058.6,4.425,7.1,3.783021279348029,1.6045,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.87911,75.46602,332.61,0.38,0.36,2025-11-12,802,N20,VIIRS,n,2,300.37,6.31,D,0,industrial_nearby,-1,0,845.3,12787.8,,,,,,Unknown,unavailable,unavailable,unavailable,0,0
29.91142,75.65478,335.07,0.38,0.36,2025-11-12,802,N20,VIIRS,n,2,304.64,3.35,D,0,unclassified,-1,0,3589.2,11800.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.99532,75.25097,332.6,0.38,0.36,2025-11-12,802,N20,VIIRS,n,2,302.12,1.82,D,0,unclassified,-1,0,6322.5,22949.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.05193,75.46378,332.98,0.38,0.36,2025-11-12,802,N20,VIIRS,n,2,303.5,2.72,D,0,unclassified,-1,0,7659.7,29323.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.12286,75.88567,341.53,0.38,0.36,2025-11-12,802,N20,VIIRS,n,2,305.29,2.32,D,0,unclassified,-1,0,6721.9,6295.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.78172,75.27749,333.0,0.39,0.36,2025-11-12,802,N20,VIIRS,n,2,300.72,1.98,D,0,unclassified,-1,0,5161.4,6622.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.2402,75.94527,334.82,0.5,0.41,2025-11-13,743,N20,VIIRS,n,2,303.86,3.38,D,0,unclassified,34,2,2246.6,362.4,4.136666666666667,6.23,1.8359284662898319,0.8171,0.0,Agricultural Burning,unavailable,unavailable,unavailable,0,0
30.39005,75.90326,330.86,0.5,0.41,2025-11-13,743,N20,VIIRS,n,2,305.68,1.75,D,0,unclassified,50,2,3622.9,2155.9,6.463333333333334,9.73,4.182072851270448,0.2708,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.53987,76.25763,332.17,0.48,0.4,2025-11-13,743,N20,VIIRS,n,2,300.8,2.12,D,0,unclassified,-1,0,2455.1,25508.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.5421,76.02657,332.84,0.49,0.4,2025-11-13,743,N20,VIIRS,n,2,303.17,1.8,D,0,unclassified,-1,0,8708.0,18396.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.59656,75.92873,331.77,0.49,0.4,2025-11-13,743,N20,VIIRS,n,2,303.97,2.48,D,0,unclassified,-1,0,4806.9,20631.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.55576,75.09798,331.6,0.54,0.42,2025-11-13,743,N20,VIIRS,n,2,304.06,3.35,D,0,unclassified,187,1,26284.1,15857.6,4.3566666666666665,6.37,1.74359781295267,0.7689,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.55786,75.117,337.78,0.54,0.42,2025-11-13,743,N20,VIIRS,n,2,303.65,4.35,D,0,unclassified,-1,0,24757.5,14590.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.5547,75.10042,344.47,0.54,0.42,2025-11-13,743,N20,VIIRS,n,2,302.62,6.37,D,0,unclassified,187,1,26022.3,15599.9,4.3566666666666665,6.37,1.74359781295267,1.4621,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.53277,75.0223,338.75,0.55,0.42,2025-11-13,743,N20,VIIRS,n,2,306.17,22.92,D,0,unclassified,151,2,31586.9,21143.5,14.3825,22.92,9.629559958793548,1.5936,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.55685,75.1035,332.45,0.54,0.42,2025-11-13,743,N20,VIIRS,n,2,300.98,3.35,D,0,unclassified,187,1,25860.3,15510.8,4.3566666666666665,6.37,1.74359781295267,0.7689,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.09236,75.18728,332.31,0.54,0.42,2025-11-13,743,N20,VIIRS,n,2,305.63,9.43,D,0,unclassified,188,1,10632.9,35280.0,9.43,9.43,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.53215,75.02458,338.32,0.55,0.42,2025-11-13,743,N20,VIIRS,n,2,305.85,22.5,D,0,unclassified,151,2,31432.6,20914.3,14.3825,22.92,9.629559958793548,1.5644,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.23652,75.94619,335.69,0.5,0.41,2025-11-13,743,N20,VIIRS,n,2,306.33,6.23,D,0,unclassified,34,2,2454.3,419.7,4.136666666666667,6.23,1.8359284662898319,1.506,0.0,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.67874,75.95734,333.23,0.51,0.41,2025-11-13,743,N20,VIIRS,n,2,303.3,2.82,D,0,unclassified,26,2,3159.9,4635.7,11.533333333333333,17.72,7.764697890667308,0.2445,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.08568,75.44133,335.54,0.53,0.42,2025-11-13,743,N20,VIIRS,n,2,305.25,4.11,D,0,unclassified,-1,0,3484.4,26130.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.08853,75.18826,345.49,0.54,0.42,2025-11-13,743,N20,VIIRS,n,2,307.63,9.43,D,0,unclassified,188,1,10858.1,34856.5,9.43,9.43,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.61424,75.69975,334.35,0.52,0.42,2025-11-13,743,N20,VIIRS,n,2,301.44,3.53,D,0,industrial_nearby,-1,0,190.0,0.0,,,,,,Unknown,unavailable,unavailable,unavailable,0,0
