latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
30.56997,75.75005,332.89,0.33,0.56,2025-11-10,0840,N20,VIIRS,l,2,304.85,1.74,D,0
30.59062,75.94941,338.05,0.34,0.56,2025-11-10,0840,N20,VIIRS,n,2,303.87,1.63,D,0
30.5219,75.03238,341.86,0.6,0.53,2025-11-10,0840,N20,VIIRS,n,2,305.78,18.76,D,0
30.57232,75.2749,335.33,0.63,0.54,2025-11-10,0840,N20,VIIRS,n,2,301.62,4.4,D,0
30.59402,75.00548,335.7,0.6,0.53,2025-11-10,0840,N20,VIIRS,n,2,301.45,2.37,D,0
29.614,76.40018,333.09,0.56,0.43,2025-11-11,0820,N20,VIIRS,n,2,299.81,3.3,D,0
29.66484,76.07599,331.95,0.54,0.42,2025-11-11,0820,N20,VIIRS,n,2,299.46,2.42,D,0
29.65474,75.95258,333.41,0.54,0.42,2025-11-11,0820,N20,VIIRS,n,2,298.59,2.88,D,0
29.72137,76.11933,340.96,0.55,0.42,2025-11-11,0820,N20,VIIRS,n,2,301.64,11.81,D,0
29.75486,76.23627,331.8,0.56,0.43,2025-11-11,0820,N20,VIIRS,n,2,299.33,2.41,D,0
29.69191,75.70255,336.67,0.52,0.42,2025-11-11,0820,N20,VIIRS,n,2,301.36,11.49,D,0
29.63716,75.25187,334.47,0.49,0.41,2025-11-11,0820,N20,VIIRS,n,2,303.49,6.71,D,0
29.69573,75.70197,345.81,0.52,0.42,2025-11-11,0820,N20,VIIRS,n,2,302.03,11.49,D,0
29.7701,76.2986,339.22,0.56,0.43,2025-11-11,0820,N20,VIIRS,n,2,302.55,13.46,D,0
29.6943,75.6993,336.42,0.52,0.42,2025-11-11,0820,N20,VIIRS,n,2,305.26,22.49,D,0
29.7696,76.30203,333.09,0.56,0.43,2025-11-11,0820,N20,VIIRS,n,2,301.56,3.42,D,0
29.77355,76.30146,334.09,0.56,0.43,2025-11-11,0820,N20,VIIRS,n,2,303.06,4.37,D,0
29.79116,75.89571,330.98,0.53,0.42,2025-11-11,0820,N20,VIIRS,n,2,303.31,2.64,D,0
29.74,75.14966,343.46,0.49,0.4,2025-11-11,0820,N20,VIIRS,n,2,302.73,4.72,D,0
29.74141,75.14666,339.66,0.49,0.4,2025-11-11,0820,N20,VIIRS,n,2,302.11,4.33,D,0
29.79649,75.48579,339.05,0.51,0.41,2025-11-11,0820,N20,VIIRS,n,2,300.85,5.04,D,0
29.80397,75.51694,331.98,0.51,0.41,2025-11-11,0820,N20,VIIRS,n,2,299.02,3.71,D,0
29.81185,75.32368,334.91,0.5,0.41,2025-11-11,0820,N20,VIIRS,n,2,300.71,3.95,D,0
29.8652,75.64346,332.45,0.52,0.42,2025-11-11,0820,N20,VIIRS,n,2,301.98,3.42,D,0
29.88239,75.72344,339.68,0.52,0.42,2025-11-11,0820,N20,VIIRS,n,2,302.62,3.81,D,0
29.83239,75.17903,333.26,0.49,0.41,2025-11-11,0820,N20,VIIRS,n,2,300.07,3.34,D,0
29.86763,75.43734,335.53,0.51,0.41,2025-11-11,0820,N20,VIIRS,n,2,299.63,4,D,0
29.86169,75.1566,331.79,0.49,0.4,2025-11-11,0821,N20,VIIRS,n,2,298.79,1.92,D,0
29.91268,75.49282,333.25,0.51,0.41,2025-11-11,0821,N20,VIIRS,n,2,302.1,3.17,D,0
29.93668,75.46754,332.85,0.51,0.41,2025-11-11,0821,N20,VIIRS,n,2,302.19,2.98,D,0
30.00272,75.96785,338.56,0.54,0.42,2025-11-11,0821,N20,VIIRS,n,2,304.38,6.52,D,0
30.02217,76.03384,336.75,0.55,0.42,2025-11-11,0821,N20,VIIRS,n,2,305.33,8.04,D,0
30.0326,76.05542,334.01,0.55,0.43,2025-11-11,0821,N20,VIIRS,n,2,304.17,2.66,D,0
29.98341,75.53615,341.32,0.52,0.41,2025-11-11,0821,N20,VIIRS,n,2,301.91,5.65,D,0
29.98721,75.53557,338.71,0.52,0.41,2025-11-11,0821,N20,VIIRS,n,2,312.26,39.51,D,0
29.9761,75.28544,343.98,0.5,0.41,2025-11-11,0821,N20,VIIRS,n,2,300.36,4.82,D,0
29.97278,75.28329,333.44,0.5,0.41,2025-11-11,0821,N20,VIIRS,n,2,300.54,4.7,D,0
29.99124,75.37611,334.43,0.51,0.41,2025-11-11,0821,N20,VIIRS,n,2,300.87,4.26,D,0
30.03407,75.6464,332.5,0.52,0.42,2025-11-11,0821,N20,VIIRS,n,2,304.89,3.03,D,0
30.02739,75.52145,333.55,0.52,0.41,2025-11-11,0821,N20,VIIRS,n,2,301.79,18.3,D,0
29.98267,75.0468,333.44,0.49,0.4,2025-11-11,0821,N20,VIIRS,n,2,302.01,2.25,D,0
30.03695,75.47119,334.78,0.51,0.41,2025-11-11,0821,N20,VIIRS,n,2,303.83,3.23,D,0
30.10551,75.92743,331.95,0.54,0.42,2025-11-11,0821,N20,VIIRS,n,2,301.44,2.28,D,0
30.0471,75.39423,335.02,0.51,0.41,2025-11-11,0821,N20,VIIRS,n,2,303.29,3.39,D,0
30.00919,75.07877,337.79,0.49,0.4,2025-11-11,0821,N20,VIIRS,n,2,300.8,3.39,D,0
30.07295,75.58,330.55,0.52,0.41,2025-11-11,0821,N20,VIIRS,n,2,303.05,2.2,D,0
30.04075,75.08936,332.84,0.49,0.4,2025-11-11,0821,N20,VIIRS,n,2,301.42,1.92,D,0
30.06499,75.13237,336.6,0.49,0.41,2025-11-11,0821,N20,VIIRS,n,2,302.57,5.05,D,0
30.16304,75.66273,334.34,0.53,0.42,2025-11-11,0821,N20,VIIRS,n,2,303.55,4.63,D,0
30.1157,75.258,333.4,0.5,0.41,2025-11-11,0821,N20,VIIRS,n,2,301.69,4.23,D,0
30.15995,75.60237,333.04,0.52,0.42,2025-11-11,0821,N20,VIIRS,n,2,302.35,4.24,D,0
30.15932,75.59695,340.54,0.52,0.42,2025-11-11,0821,N20,VIIRS,n,2,303.3,4.24,D,0
30.16132,75.2562,330.09,0.5,0.41,2025-11-11,0821,N20,VIIRS,n,2,302.44,1.51,D,0
30.15817,75.23023,331.44,0.5,0.41,2025-11-11,0821,N20,VIIRS,n,2,302.17,3.44,D,0
30.15754,75.22504,330.25,0.5,0.41,2025-11-11,0821,N20,VIIRS,n,2,304.17,2.98,D,0
30.19421,75.46582,331.5,0.51,0.41,2025-11-11,0821,N20,VIIRS,n,2,304.09,2.05,D,0
30.35672,76.14114,346.93,0.56,0.43,2025-11-11,0821,N20,VIIRS,n,2,304.66,19.71,D,0
30.32927,75.83203,343.23,0.54,0.42,2025-11-11,0821,N20,VIIRS,n,2,307.03,26.2,D,0
30.33858,75.69332,332.91,0.53,0.42,2025-11-11,0821,N20,VIIRS,n,2,304.32,3.15,D,0
30.31525,75.25407,336.3,0.5,0.41,2025-11-11,0821,N20,VIIRS,n,2,302.81,4.21,D,0
30.35201,75.43703,333.67,0.51,0.41,2025-11-11,0821,N20,VIIRS,n,2,302.84,3.14,D,0
30.31307,75.07483,333.21,0.49,0.41,2025-11-11,0821,N20,VIIRS,n,2,300.59,3.36,D,0
30.37466,75.1757,333.49,0.5,0.41,2025-11-11,0821,N20,VIIRS,n,2,301.28,2.92,D,0
30.50208,75.27598,333.73,0.51,0.41,2025-11-11,0821,N20,VIIRS,n,2,302.06,4.54,D,0
30.5021,75.27393,334.48,0.51,0.41,2025-11-11,0821,N20,VIIRS,n,2,302.79,4.65,D,0
30.53136,75.03548,334.03,0.49,0.41,2025-11-11,0821,N20,VIIRS,n,2,300.25,2.34,D,0
29.62939,76.42522,334.53,0.39,0.36,2025-11-12,0802,N20,VIIRS,n,2,306.25,3.29,D,0
29.66005,76.21992,334.43,0.39,0.36,2025-11-12,0802,N20,VIIRS,n,2,303.6,1.5,D,0
29.66335,76.21928,330.53,0.39,0.36,2025-11-12,0802,N20,VIIRS,n,2,299.98,1.5,D,0
29.64824,76.02726,335.54,0.38,0.36,2025-11-12,0802,N20,VIIRS,n,2,299.98,3.02,D,0
29.61663,75.22147,330.11,0.39,0.36,2025-11-12,0802,N20,VIIRS,n,2,298.5,1.79,D,0
29.81815,76.46277,331.19,0.39,0.36,2025-11-12,0802,N20,VIIRS,n,2,303.15,1.46,D,0
29.77694,75.46573,335.31,0.38,0.36,2025-11-12,0802,N20,VIIRS,n,2,299.68,3.37,D,0
29.75539,75.28288,340.98,0.39,0.36,2025-11-12,0802,N20,VIIRS,n,2,303.41,4.9,D,0
29.78172,75.27749,333,0.39,0.36,2025-11-12,0802,N20,VIIRS,n,2,300.72,1.98,D,0
29.84922,75.56091,344.51,0.38,0.36,2025-11-12,0802,N20,VIIRS,n,2,304.37,7.79,D,0
29.79923,75.2373,332.04,0.39,0.36,2025-11-12,0802,N20,VIIRS,n,2,299.86,2.39,D,0
29.80697,75.15477,336.35,0.39,0.36,2025-11-12,0802,N20,VIIRS,n,2,302.7,7.1,D,0
29.87911,75.46602,332.61,0.38,0.36,2025-11-12,0802,N20,VIIRS,n,2,300.37,6.31,D,0
29.91142,75.65478,335.07,0.38,0.36,2025-11-12,0802,N20,VIIRS,n,2,304.64,3.35,D,0
29.99532,75.25097,332.6,0.38,0.36,2025-11-12,0802,N20,VIIRS,n,2,302.12,1.82,D,0
30.05193,75.46378,332.98,0.38,0.36,2025-11-12,0802,N20,VIIRS,n,2,303.5,2.72,D,0
30.12286,75.88567,341.53,0.38,0.36,2025-11-12,0802,N20,VIIRS,n,2,305.29,2.32,D,0
30.044,75.08229,330.77,0.39,0.36,2025-11-12,0802,N20,VIIRS,l,2,305.59,2.53,D,0
30.08,75.29146,337.36,0.38,0.36,2025-11-12,0802,N20,VIIRS,n,2,302.2,2.89,D,0
30.14961,75.65668,334.53,0.38,0.36,2025-11-12,0802,N20,VIIRS,n,2,305.63,1.48,D,0
30.09795,75.14481,343.41,0.39,0.36,2025-11-12,0802,N20,VIIRS,n,2,303.81,3.92,D,0
30.12934,75.28134,345.29,0.38,0.36,2025-11-12,0802,N20,VIIRS,n,2,304.9,3.99,D,0
30.26551,75.6819,344.28,0.38,0.36,2025-11-12,0802,N20,VIIRS,n,2,318,37.9,D,0
30.33643,75.85976,334.74,0.38,0.36,2025-11-12,0802,N20,VIIRS,n,2,305.93,1.36,D,0
30.23368,75.14151,334.41,0.39,0.36,2025-11-12,0802,N20,VIIRS,n,2,303.46,2.41,D,0
30.46726,76.2366,337.36,0.39,0.36,2025-11-12,0802,N20,VIIRS,n,2,305.49,2.2,D,0
30.44652,75.82242,344.65,0.38,0.36,2025-11-12,0802,N20,VIIRS,n,2,308.81,11.34,D,0
30.41824,75.27986,332.25,0.38,0.36,2025-11-12,0802,N20,VIIRS,l,2,303.65,1.61,D,0
30.53813,76.05022,333.83,0.39,0.36,2025-11-12,0802,N20,VIIRS,l,2,304.36,18.63,D,0
30.51747,75.7304,335.44,0.38,0.36,2025-11-12,0802,N20,VIIRS,n,2,308.36,3.75,D,0
30.56323,75.89814,334.42,0.39,0.36,2025-11-12,0802,N20,VIIRS,n,2,306.27,3.36,D,0
30.54301,75.71777,334.42,0.38,0.36,2025-11-12,0802,N20,VIIRS,n,2,306.2,1.67,D,0
30.54032,75.67735,332.1,0.38,0.36,2025-11-12,0802,N20,VIIRS,n,2,306.24,1.41,D,0
30.46889,75.1882,332.2,0.38,0.36,2025-11-12,0802,N20,VIIRS,n,2,301.91,4.15,D,0
30.47218,75.18752,335.24,0.38,0.36,2025-11-12,0802,N20,VIIRS,n,2,302.47,4.15,D,0
30.49534,75.29341,333.74,0.38,0.36,2025-11-12,0802,N20,VIIRS,n,2,303.18,1.5,D,0
30.57968,75.15741,332.14,0.38,0.36,2025-11-12,0802,N20,VIIRS,l,2,304.8,1.77,D,0
29.71311,76.46755,333.23,0.48,0.4,2025-11-13,0743,N20,VIIRS,n,2,301.9,2.34,D,0
29.61424,75.69975,334.35,0.52,0.42,2025-11-13,0743,N20,VIIRS,n,2,301.44,3.53,D,0
29.67874,75.95734,333.23,0.51,0.41,2025-11-13,0743,N20,VIIRS,n,2,303.3,2.82,D,0
29.70246,75.26979,331.96,0.55,0.42,2025-11-13,0743,N20,VIIRS,n,2,300.52,3.36,D,0
29.75115,75.29233,331.67,0.55,0.42,2025-11-13,0743,N20,VIIRS,l,2,303.54,3.89,D,0
29.81854,75.53819,340.21,0.53,0.42,2025-11-13,0743,N20,VIIRS,n,2,301.38,5.29,D,0
29.88274,75.48639,333.48,0.53,0.42,2025-11-13,0743,N20,VIIRS,n,2,302.48,2.84,D,0
29.89384,75.35831,331.42,0.54,0.42,2025-11-13,0743,N20,VIIRS,n,2,303.24,3.2,D,0
29.88485,75.18671,330.39,0.55,0.43,2025-11-13,0743,N20,VIIRS,n,2,301.16,2.25,D,0
30.01255,75.59064,343.52,0.52,0.42,2025-11-13,0743,N20,VIIRS,n,2,306.7,12.81,D,0
30.01208,75.38235,345.06,0.53,0.42,2025-11-13,0743,N20,VIIRS,n,2,302.48,8.47,D,0
30.08568,75.44133,335.54,0.53,0.42,2025-11-13,0743,N20,VIIRS,n,2,305.25,4.11,D,0
30.08853,75.18826,345.49,0.54,0.42,2025-11-13,0743,N20,VIIRS,n,2,307.63,9.43,D,0
30.23652,75.94619,335.69,0.5,0.41,2025-11-13,0743,N20,VIIRS,n,2,306.33,6.23,D,0
30.09236,75.18728,332.31,0.54,0.42,2025-11-13,0743,N20,VIIRS,n,2,305.63,9.43,D,0
30.2402,75.94527,334.82,0.5,0.41,2025-11-13,0743,N20,VIIRS,n,2,303.86,3.38,D,0
30.39005,75.90326,330.86,0.5,0.41,2025-11-13,0743,N20,VIIRS,n,2,305.68,1.75,D,0
30.53987,76.25763,332.17,0.48,0.4,2025-11-13,0743,N20,VIIRS,n,2,300.8,2.12,D,0
30.5421,76.02657,332.84,0.49,0.4,2025-11-13,0743,N20,VIIRS,n,2,303.17,1.8,D,0
30.59656,75.92873,331.77,0.49,0.4,2025-11-13,0743,N20,VIIRS,n,2,303.97,2.48,D,0
30.53215,75.02458,338.32,0.55,0.42,2025-11-13,0743,N20,VIIRS,n,2,305.85,22.5,D,0
30.55786,75.117,337.78,0.54,0.42,2025-11-13,0743,N20,VIIRS,n,2,303.65,4.35,D,0
30.5547,75.10042,344.47,0.54,0.42,2025-11-13,0743,N20,VIIRS,n,2,302.62,6.37,D,0
30.53277,75.0223,338.75,0.55,0.42,2025-11-13,0743,N20,VIIRS,n,2,306.17,22.92,D,0
30.55685,75.1035,332.45,0.54,0.42,2025-11-13,0743,N20,VIIRS,n,2,300.98,3.35,D,0
30.55576,75.09798,331.6,0.54,0.42,2025-11-13,0743,N20,VIIRS,n,2,304.06,3.35,D,0
29.85063,75.09659,334.21,0.34,0.56,2025-11-14,0724,N20,VIIRS,n,2,300.81,1.92,D,0
30.05462,75.56384,344.75,0.32,0.55,2025-11-14,0724,N20,VIIRS,n,2,304.96,3.76,D,0
30.05565,75.56582,333.18,0.32,0.55,2025-11-14,0724,N20,VIIRS,n,2,303.02,1.88,D,0
30.05489,75.56259,332.98,0.32,0.55,2025-11-14,0724,N20,VIIRS,n,2,304.24,1.88,D,0
30.01611,75.3074,348.77,0.33,0.55,2025-11-14,0724,N20,VIIRS,n,2,303.92,3.64,D,0
30.0666,75.15807,367,0.34,0.56,2025-11-14,0724,N20,VIIRS,h,2,304.03,8.55,D,0
30.06456,75.15704,367,0.34,0.56,2025-11-14,0724,N20,VIIRS,h,2,304.92,7.49,D,0
30.23584,75.59656,332.01,0.63,0.54,2025-11-14,0724,N20,VIIRS,l,2,303.28,3.39,D,0
30.41701,76.04108,333.71,0.59,0.53,2025-11-14,0724,N20,VIIRS,n,2,303.9,3.34,D,0
30.4461,75.0298,337.09,0.34,0.56,2025-11-14,0724,N20,VIIRS,n,2,303.11,1.76,D,0
29.82365,75.58051,367,0.78,0.78,2025-11-14,0905,N20,VIIRS,h,2,297.88,14.78,D,0
29.81844,75.58019,367,0.78,0.78,2025-11-14,0905,N20,VIIRS,h,2,297.01,16.1,D,0
29.96065,75.07813,342.67,0.73,0.76,2025-11-14,0905,N20,VIIRS,n,2,298.38,7.41,D,0
30.00042,75.18531,331.79,0.74,0.76,2025-11-14,0905,N20,VIIRS,n,2,300.54,7.06,D,0
29.99737,75.18455,333.17,0.74,0.76,2025-11-14,0905,N20,VIIRS,n,2,300.78,5.14,D,0
30.32189,75.27551,355.15,0.75,0.77,2025-11-14,0905,N20,VIIRS,n,2,299.47,10.48,D,0
30.32554,75.277,340.95,0.75,0.77,2025-11-14,0905,N20,VIIRS,n,2,298.81,7.83,D,0
30.32528,75.269,338.19,0.75,0.77,2025-11-14,0905,N20,VIIRS,n,2,300.12,7.83,D,0
29.66708,75.14424,295.47,0.61,0.71,2025-11-14,1948,N20,VIIRS,n,2,280.44,0.35,N,0
29.95399,75.18182,333.11,0.64,0.72,2025-11-15,0706,N20,VIIRS,n,2,302.73,3.66,D,0
29.61243,75.76173,335.03,0.41,0.61,2025-11-15,0846,N20,VIIRS,n,2,301.39,2.59,D,0
29.66804,76.39079,341.86,0.45,0.63,2025-11-15,0846,N20,VIIRS,n,2,300.38,3.79,D,0
29.68792,75.13704,336.17,0.38,0.58,2025-11-15,0846,N20,VIIRS,n,2,303.78,2.27,D,0
29.6899,75.13647,337.7,0.38,0.58,2025-11-15,0846,N20,VIIRS,n,2,303.36,2.85,D,0
29.78707,75.8931,338.4,0.42,0.61,2025-11-15,0846,N20,VIIRS,n,2,302.13,2.95,D,0
29.84735,75.17268,350.51,0.38,0.59,2025-11-15,0846,N20,VIIRS,n,2,304.03,3.55,D,0
29.97733,75.2819,331.95,0.39,0.59,2025-11-15,0846,N20,VIIRS,l,2,303.44,1.78,D,0
30.27978,76.27269,367,0.45,0.63,2025-11-15,0846,N20,VIIRS,h,2,306.01,10.36,D,0
30.26021,75.27104,343.14,0.39,0.59,2025-11-15,0846,N20,VIIRS,n,2,302.49,2.54,D,0
30.27692,75.19592,338.72,0.38,0.59,2025-11-15,0846,N20,VIIRS,n,2,302,4.48,D,0
30.42182,75.28354,332.04,0.39,0.59,2025-11-15,0846,N20,VIIRS,n,2,301.28,1.7,D,0
30.51257,75.46594,350.63,0.4,0.6,2025-11-15,0846,N20,VIIRS,n,2,304.04,3.92,D,0
30.51843,75.4697,336.82,0.4,0.6,2025-11-15,0846,N20,VIIRS,n,2,303.29,9.92,D,0
30.51814,75.46546,353.45,0.4,0.6,2025-11-15,0846,N20,VIIRS,n,2,306.65,13.99,D,0
30.50334,75.17878,342.9,0.39,0.59,2025-11-15,0846,N20,VIIRS,n,2,302.31,4.87,D,0
30.50304,75.17472,332.72,0.39,0.59,2025-11-15,0846,N20,VIIRS,n,2,303.66,4.16,D,0
30.49454,75.05784,346.29,0.38,0.59,2025-11-15,0846,N20,VIIRS,n,2,303.31,3.55,D,0
29.63441,76.12005,341.39,0.45,0.47,2025-11-16,0827,N20,VIIRS,n,2,303,3.92,D,0
29.84163,75.44331,338.71,0.41,0.45,2025-11-16,0827,N20,VIIRS,n,2,303.68,2.2,D,0
29.85652,75.12299,332.88,0.39,0.44,2025-11-16,0827,N20,VIIRS,n,2,301.46,1.5,D,0
29.90293,75.36641,343.58,0.41,0.45,2025-11-16,0827,N20,VIIRS,n,2,304.25,7.96,D,0
29.96651,75.45284,331.31,0.41,0.45,2025-11-16,0827,N20,VIIRS,n,2,305.32,1.8,D,0
29.936,75.1706,341.14,0.4,0.44,2025-11-16,0827,N20,VIIRS,n,2,305.86,3.13,D,0
29.92475,75.06792,331.29,0.39,0.44,2025-11-16,0827,N20,VIIRS,n,2,305.33,5.65,D,0
29.92879,75.06734,346.69,0.39,0.44,2025-11-16,0827,N20,VIIRS,n,2,303.28,5.65,D,0
29.9674,75.34459,339.85,0.41,0.45,2025-11-16,0827,N20,VIIRS,n,2,303.11,2.31,D,0
29.96428,75.05409,344.78,0.39,0.44,2025-11-16,0827,N20,VIIRS,n,2,305.43,4.4,D,0
29.96328,75.00883,341.14,0.39,0.44,2025-11-16,0827,N20,VIIRS,n,2,302.94,4.78,D,0
29.96487,75.05387,345.87,0.39,0.44,2025-11-16,0827,N20,VIIRS,n,2,305.42,4.77,D,0
29.96011,75.00909,341.43,0.39,0.44,2025-11-16,0827,N20,VIIRS,n,2,304.27,4.05,D,0
29.95968,75.00503,333.86,0.39,0.44,2025-11-16,0827,N20,VIIRS,n,2,306.64,3.81,D,0
30.02727,75.1368,344.49,0.4,0.44,2025-11-16,0827,N20,VIIRS,n,2,305.83,4.37,D,0
30.09515,75.03991,340.99,0.39,0.44,2025-11-16,0827,N20,VIIRS,n,2,303.54,4.52,D,0
30.09471,75.03581,335.57,0.39,0.44,2025-11-16,0827,N20,VIIRS,n,2,305.48,4.31,D,0
30.30545,75.07847,330.94,0.4,0.44,2025-11-16,0827,N20,VIIRS,n,2,300.95,1.15,D,0
30.37008,75.06521,341.45,0.4,0.44,2025-11-16,0827,N20,VIIRS,n,2,307.47,5.08,D,0
30.5828,75.04836,341.04,0.4,0.44,2025-11-16,0827,N20,VIIRS,n,2,305.29,3.87,D,0
30.37973,76.42519,301.86,0.44,0.38,2025-11-16,2051,N20,VIIRS,n,2,281.52,0.54,N,0
29.68729,75.58722,343.55,0.4,0.37,2025-11-17,0808,N20,VIIRS,n,2,302.48,3.25,D,0
29.73604,75.57871,334.05,0.4,0.37,2025-11-17,0808,N20,VIIRS,n,2,305.27,2.18,D,0
29.69536,75.19543,340.55,0.39,0.36,2025-11-17,0808,N20,VIIRS,n,2,303.07,3.96,D,0
29.71803,75.28211,333.55,0.39,0.36,2025-11-17,0808,N20,VIIRS,l,2,304.59,1.78,D,0
29.84845,75.96483,335.83,0.41,0.37,2025-11-17,0808,N20,VIIRS,n,2,304.59,4.26,D,0
29.8442,75.42984,343.18,0.4,0.37,2025-11-17,0808,N20,VIIRS,n,2,307.41,10,D,0
29.83171,75.17459,333.77,0.39,0.36,2025-11-17,0808,N20,VIIRS,n,2,304.45,3.37,D,0
29.83113,75.17056,333,0.39,0.36,2025-11-17,0808,N20,VIIRS,n,2,305.7,3.37,D,0
29.89024,75.39202,334.08,0.39,0.37,2025-11-17,0808,N20,VIIRS,n,2,302.66,1.71,D,0
29.86535,75.14755,334.45,0.39,0.36,2025-11-17,0808,N20,VIIRS,l,2,304.89,2.39,D,0
29.99093,75.9101,331.69,0.41,0.37,2025-11-17,0808,N20,VIIRS,n,2,302.74,1.19,D,0
29.94977,75.02859,334.18,0.39,0.36,2025-11-17,0808,N20,VIIRS,n,2,305,2.25,D,0
30.06787,75.75998,336.37,0.4,0.37,2025-11-17,0808,N20,VIIRS,n,2,307.96,2.97,D,0
30.01152,75.29046,338.15,0.39,0.36,2025-11-17,0808,N20,VIIRS,n,2,306.49,4.97,D,0
30.01397,75.29018,334.17,0.39,0.36,2025-11-17,0808,N20,VIIRS,n,2,304.51,2.27,D,0
30.59938,76.29984,333.58,0.42,0.38,2025-11-17,0808,N20,VIIRS,n,2,301.62,3.37,D,0
30.50102,75.0629,335.17,0.39,0.36,2025-11-17,0808,N20,VIIRS,l,2,308.39,2.83,D,0
29.86309,76.37469,332.07,0.42,0.38,2025-11-18,0749,N20,VIIRS,n,2,301.08,3.28,D,0
29.695,75.32236,331.23,0.46,0.39,2025-11-18,0749,N20,VIIRS,n,2,300.68,2.46,D,0
29.9525,75.03496,337.54,0.47,0.4,2025-11-18,0749,N20,VIIRS,n,2,305.09,4.67,D,0
30.20187,75.0984,332.99,0.46,0.39,2025-11-18,0749,N20,VIIRS,n,2,304.03,3.16,D,0
29.86466,76.3752,319.52,0.43,0.46,2025-11-18,2014,N20,VIIRS,n,2,283.48,2.26,N,0
29.61009,75.11593,298.76,0.5,0.49,2025-11-18,2014,N20,VIIRS,n,2,282.54,1.2,N,0
29.96431,75.06066,340.35,0.55,0.51,2025-11-19,0731,N20,VIIRS,n,2,301.02,10.9,D,0
29.96306,75.05508,336.88,0.55,0.51,2025-11-19,0731,N20,VIIRS,n,2,304.48,10.9,D,0
29.65272,75.08103,300.87,0.49,0.65,2025-11-19,1955,N20,VIIRS,n,2,279.86,1.69,N,0
29.65241,75.08619,304.13,0.49,0.65,2025-11-19,1955,N20,VIIRS,n,2,280.33,1.69,N,0
29.64372,75.02803,296.73,0.5,0.66,2025-11-19,1955,N20,VIIRS,n,2,280.2,1.62,N,0
29.65691,75.08586,301.68,0.49,0.65,2025-11-19,1955,N20,VIIRS,n,2,279.97,1.41,N,0
29.65088,75.0853,303.05,0.49,0.65,2025-11-19,1955,N20,VIIRS,n,2,279.24,1.41,N,0
29.64254,75.02726,304.72,0.5,0.66,2025-11-19,1955,N20,VIIRS,n,2,280.62,1.03,N,0
29.64118,75.02556,302.13,0.51,0.66,2025-11-19,2135,N20,VIIRS,n,2,282.28,1,N,0
29.63992,76.1382,331.08,0.54,0.68,2025-11-20,0852,N20,VIIRS,n,2,298.05,2.81,D,0
30.10159,75.27512,330.83,0.49,0.65,2025-11-20,0852,N20,VIIRS,n,2,300.23,2.58,D,0
30.10389,75.27583,332.88,0.49,0.65,2025-11-20,0852,N20,VIIRS,n,2,298.93,2.51,D,0
30.15788,75.47517,330.89,0.5,0.66,2025-11-20,0852,N20,VIIRS,n,2,300.78,2.55,D,0
30.17089,75.08836,344.07,0.47,0.64,2025-11-20,0852,N20,VIIRS,n,2,302.11,6.63,D,0
30.07751,75.19666,336.58,0.5,0.49,2025-11-21,0833,N20,VIIRS,n,2,300.17,4.02,D,0
30.17423,76.21923,301.79,0.5,0.41,2025-11-21,2058,N20,VIIRS,n,2,285.51,1.01,N,0
29.66714,75.11732,302.83,0.46,0.39,2025-11-21,2058,N20,VIIRS,n,2,283.46,1.05,N,0
29.60672,75.34431,331.52,0.43,0.38,2025-11-22,0815,N20,VIIRS,n,2,298.76,1.81,D,0
29.82299,75.51271,334.17,0.44,0.38,2025-11-22,0815,N20,VIIRS,n,2,299.25,2.27,D,0
29.82651,75.5121,338.39,0.44,0.38,2025-11-22,0815,N20,VIIRS,n,2,300.94,3.11,D,0
29.95249,75.02203,335.57,0.42,0.38,2025-11-22,0815,N20,VIIRS,n,2,304.38,3.92,D,0
30.13659,75.04583,336.82,0.43,0.38,2025-11-22,0815,N20,VIIRS,n,2,304.31,13.59,D,0
30.1935,75.12661,334.98,0.43,0.38,2025-11-22,0815,N20,VIIRS,n,2,303.04,2.86,D,0
30.58593,75.36952,332.68,0.44,0.38,2025-11-22,0815,N20,VIIRS,n,2,301.94,2.94,D,0
29.64291,75.18767,332.82,0.41,0.37,2025-11-23,0756,N20,VIIRS,n,2,302.17,2.02,D,0
30.50431,75.09345,331.52,0.41,0.37,2025-11-23,0756,N20,VIIRS,n,2,301.67,1.89,D,0
29.99439,76.31504,302.36,0.53,0.42,2025-11-23,2020,N20,VIIRS,n,2,282.85,0.99,N,0
29.99286,76.31361,301.43,0.53,0.42,2025-11-23,2020,N20,VIIRS,n,2,282.84,1.02,N,0
29.67819,76.16697,340.3,0.39,0.44,2025-11-24,0737,N20,VIIRS,n,2,303.11,2.72,D,0
29.72089,76.35623,367,0.33,0.55,2025-11-24,2001,N20,VIIRS,h,2,286.36,5.24,N,0
29.71579,76.35564,342.63,0.33,0.55,2025-11-24,2001,N20,VIIRS,n,2,283.81,5.24,N,0
29.72106,76.35642,329.53,0.74,0.76,2025-11-24,2142,N20,VIIRS,n,2,282.66,5.14,N,0
29.71609,76.36063,345.73,0.36,0.57,2025-11-25,0718,N20,VIIRS,n,2,300.02,3.91,D,0
29.71682,76.36105,340.22,0.36,0.57,2025-11-25,0718,N20,VIIRS,n,2,298.66,4.22,D,0
29.7168,76.35545,298.56,0.39,0.6,2025-11-25,2123,N20,VIIRS,n,2,280.99,0.54,N,0
