latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,label,cluster_id,distinct_days
22.3325,82.60408,318.42,0.46,0.47,2026-03-25,2037,N20,VIIRS,n,2,293.64,2.44,N,2.0,industrial_nearby,5,73
22.33783,82.55496,321.15,0.46,0.47,2026-03-25,2037,N20,VIIRS,n,2,293.13,2.17,N,0.0,industrial_direct,4,61
22.33344,82.57703,303.85,0.46,0.47,2026-03-25,2037,N20,VIIRS,n,2,292.77,0.71,N,2.0,industrial_direct,3,71
22.36098,82.30611,320.78,0.44,0.46,2026-03-25,2037,N20,VIIRS,n,2,293.03,2.48,N,0.0,industrial_nearby,2,96
22.31245,82.52657,306.04,0.46,0.47,2026-03-25,2037,N20,VIIRS,n,2,293.85,1.49,N,2.0,industrial_direct,1,98
22.31582,82.53185,312.41,0.46,0.47,2026-03-25,2037,N20,VIIRS,n,2,295.46,3.07,N,2.0,industrial_direct,1,98
22.35763,82.30103,314.35,0.44,0.46,2026-03-25,2037,N20,VIIRS,n,2,293.98,2.21,N,2.0,industrial_direct,2,96
22.35679,82.30521,318.07,0.44,0.46,2026-03-25,2037,N20,VIIRS,n,2,296.91,3.1,N,2.0,industrial_direct,2,96
22.20309,82.52605,303.8,0.46,0.47,2026-03-25,2037,N20,VIIRS,n,2,291.5,0.57,N,0.0,unclassified,-1,0
22.17565,82.55172,313.98,0.46,0.47,2026-03-25,2037,N20,VIIRS,n,2,292.24,1.43,N,0.0,unclassified,88,1
22.57668,82.96196,334.41,0.5,0.49,2026-03-25,808,N20,VIIRS,n,2,302.1,8.71,D,0.0,unclassified,86,1
22.1779,82.54896,310.84,0.46,0.47,2026-03-25,2037,N20,VIIRS,n,2,291.72,1.12,N,0.0,unclassified,88,1
22.52008,82.58543,333.36,0.47,0.48,2026-03-25,808,N20,VIIRS,l,2,305.13,3.06,D,0.0,unclassified,-1,0
22.22583,82.50594,332.29,0.46,0.47,2026-03-25,808,N20,VIIRS,n,2,301.63,2.7,D,0.0,unclassified,-1,0
22.43579,82.75114,334.95,0.48,0.48,2026-03-25,808,N20,VIIRS,n,2,302.24,5.05,D,0.0,unclassified,89,1
22.47689,83.051,331.39,0.5,0.49,2026-03-25,808,N20,VIIRS,n,2,300.78,3.0,D,0.0,unclassified,90,1
22.12653,82.7365,334.13,0.47,0.48,2026-03-25,808,N20,VIIRS,n,2,303.85,3.18,D,0.0,unclassified,-1,0
22.20127,83.00582,338.94,0.49,0.49,2026-03-25,808,N20,VIIRS,n,2,301.43,3.66,D,0.0,unclassified,-1,0
22.23707,82.84194,333.06,0.48,0.48,2026-03-25,808,N20,VIIRS,n,2,302.56,2.02,D,0.0,unclassified,91,1
22.23616,82.84344,331.48,0.48,0.48,2026-03-25,808,N20,VIIRS,l,2,301.57,1.45,D,0.0,unclassified,91,1
22.22199,82.51096,336.74,0.46,0.47,2026-03-25,808,N20,VIIRS,n,2,302.72,3.02,D,0.0,unclassified,-1,0
22.19371,82.77698,345.0,0.48,0.48,2026-03-25,808,N20,VIIRS,n,2,302.61,4.63,D,0.0,unclassified,-1,0
22.33441,82.55755,335.06,0.47,0.47,2026-03-25,808,N20,VIIRS,n,2,304.92,2.91,D,0.0,industrial_direct,4,61
22.41627,82.97285,336.78,0.49,0.49,2026-03-25,808,N20,VIIRS,n,2,301.89,3.19,D,0.0,unclassified,-1,0
22.35439,82.30705,333.96,0.45,0.47,2026-03-25,808,N20,VIIRS,l,2,308.89,2.26,D,2.0,industrial_direct,2,96
22.35868,82.30647,342.62,0.45,0.47,2026-03-25,808,N20,VIIRS,n,2,307.65,4.5,D,2.0,industrial_direct,2,96
22.43633,82.74973,330.64,0.48,0.48,2026-03-25,808,N20,VIIRS,l,2,303.44,2.88,D,0.0,unclassified,89,1
22.47506,83.04948,334.06,0.5,0.49,2026-03-25,808,N20,VIIRS,n,2,301.04,3.43,D,0.0,unclassified,90,1
22.35479,82.78349,338.71,0.48,0.48,2026-03-25,808,N20,VIIRS,n,2,305.36,3.21,D,0.0,unclassified,-1,0
22.57208,82.63316,305.18,0.41,0.37,2026-03-26,2018,N20,VIIRS,n,2,294.89,1.62,N,0.0,unclassified,-1,0
22.54613,82.72434,305.55,0.41,0.37,2026-03-26,2018,N20,VIIRS,n,2,294.78,1.4,N,0.0,unclassified,92,3
22.54484,82.75233,305.59,0.41,0.37,2026-03-26,2018,N20,VIIRS,n,2,293.65,1.47,N,0.0,unclassified,-1,0
22.55098,82.75723,310.69,0.41,0.37,2026-03-26,2018,N20,VIIRS,n,2,294.17,0.83,N,0.0,unclassified,93,2
22.55163,82.7534,304.32,0.41,0.37,2026-03-26,2018,N20,VIIRS,n,2,293.5,0.83,N,0.0,unclassified,93,2
22.55228,82.7496,308.37,0.41,0.37,2026-03-26,2018,N20,VIIRS,n,2,294.34,1.15,N,0.0,unclassified,93,2
22.56281,82.68771,304.33,0.41,0.37,2026-03-26,2018,N20,VIIRS,n,2,293.41,0.82,N,0.0,unclassified,94,5
22.55438,82.75775,304.41,0.41,0.37,2026-03-26,2018,N20,VIIRS,n,2,293.19,0.83,N,0.0,unclassified,93,2
22.5761,82.62382,334.12,0.41,0.37,2026-03-26,749,N20,VIIRS,l,2,307.67,2.19,D,0.0,unclassified,-1,0
22.55568,82.75011,310.06,0.41,0.37,2026-03-26,2018,N20,VIIRS,n,2,294.49,1.15,N,0.0,unclassified,93,2
22.55842,82.75449,305.2,0.41,0.37,2026-03-26,2018,N20,VIIRS,n,2,292.38,0.48,N,0.0,unclassified,93,2
22.5881,82.78495,308.98,0.41,0.37,2026-03-26,2018,N20,VIIRS,n,2,294.35,1.85,N,0.0,unclassified,-1,0
22.58364,82.5783,335.03,0.41,0.37,2026-03-26,749,N20,VIIRS,l,2,309.25,3.06,D,0.0,unclassified,-1,0
22.22191,82.38796,306.11,0.4,0.37,2026-03-26,2018,N20,VIIRS,n,2,294.49,1.02,N,0.0,unclassified,-1,0
22.53745,82.75475,307.83,0.41,0.37,2026-03-26,2018,N20,VIIRS,n,2,293.93,1.47,N,0.0,unclassified,-1,0
22.55516,82.6235,336.53,0.41,0.37,2026-03-26,749,N20,VIIRS,l,2,310.95,2.13,D,0.0,unclassified,-1,0
22.51967,82.59641,338.65,0.41,0.37,2026-03-26,749,N20,VIIRS,l,2,313.28,4.55,D,0.0,unclassified,95,1
22.55503,82.75392,313.21,0.41,0.37,2026-03-26,2018,N20,VIIRS,n,2,294.15,0.83,N,0.0,unclassified,93,2
22.48861,82.89244,308.16,0.41,0.37,2026-03-26,2018,N20,VIIRS,n,2,294.25,1.76,N,0.0,unclassified,87,2
22.33614,82.5527,325.38,0.41,0.37,2026-03-26,2018,N20,VIIRS,n,2,296.23,2.09,N,0.0,industrial_direct,4,61
22.459,82.33678,305.85,0.4,0.37,2026-03-26,2018,N20,VIIRS,n,2,295.21,1.31,N,0.0,unclassified,-1,0
22.52023,82.60039,352.38,0.41,0.37,2026-03-26,749,N20,VIIRS,n,2,315.36,8.5,D,0.0,unclassified,95,1
22.27481,82.41318,308.42,0.4,0.37,2026-03-26,2018,N20,VIIRS,n,2,294.45,1.66,N,0.0,unclassified,-1,0
22.31086,82.52824,309.85,0.4,0.37,2026-03-26,2018,N20,VIIRS,n,2,295.78,1.4,N,2.0,industrial_nearby,1,98
22.31151,82.52436,307.45,0.4,0.37,2026-03-26,2018,N20,VIIRS,n,2,294.87,1.4,N,2.0,industrial_direct,1,98
22.31357,82.53277,307.41,0.4,0.37,2026-03-26,2018,N20,VIIRS,n,2,295.26,1.04,N,2.0,industrial_nearby,1,98
22.31618,82.51724,310.12,0.4,0.37,2026-03-26,2018,N20,VIIRS,n,2,297.49,1.89,N,2.0,industrial_direct,1,98
22.35497,82.30585,312.73,0.4,0.37,2026-03-26,2018,N20,VIIRS,n,2,296.23,1.91,N,2.0,industrial_direct,2,96
22.35561,82.30202,309.19,0.4,0.37,2026-03-26,2018,N20,VIIRS,n,2,295.69,1.91,N,2.0,industrial_direct,2,96
22.31693,82.53342,320.17,0.4,0.37,2026-03-26,2018,N20,VIIRS,n,2,298.73,3.03,N,2.0,industrial_direct,1,98
22.35831,82.30649,324.4,0.4,0.37,2026-03-26,2018,N20,VIIRS,n,2,296.34,1.91,N,2.0,industrial_direct,2,96
22.35895,82.30266,328.33,0.4,0.37,2026-03-26,2018,N20,VIIRS,n,2,296.45,1.91,N,2.0,industrial_direct,2,96
22.36229,82.30329,314.82,0.4,0.37,2026-03-26,2018,N20,VIIRS,n,2,295.51,1.48,N,2.0,industrial_direct,2,96
22.33548,82.55659,318.23,0.41,0.37,2026-03-26,2018,N20,VIIRS,n,2,296.85,2.09,N,0.0,industrial_direct,4,61
22.33087,82.60395,317.7,0.41,0.37,2026-03-26,2018,N20,VIIRS,n,2,295.61,1.47,N,2.0,industrial_nearby,5,73
22.33551,82.57675,308.84,0.41,0.37,2026-03-26,2018,N20,VIIRS,n,2,296.13,0.98,N,2.0,industrial_direct,3,71
22.33424,82.6046,317.27,0.41,0.37,2026-03-26,2018,N20,VIIRS,n,2,295.5,1.47,N,2.0,industrial_direct,5,73
22.35839,82.89327,306.85,0.41,0.37,2026-03-26,2018,N20,VIIRS,n,2,295.1,1.46,N,0.0,unclassified,-1,0
22.50839,82.73405,307.28,0.41,0.37,2026-03-26,2018,N20,VIIRS,n,2,296.1,1.66,N,0.0,unclassified,-1,0
22.54666,82.81215,335.6,0.42,0.37,2026-03-26,749,N20,VIIRS,l,2,307.81,5.62,D,0.0,unclassified,96,1
22.46669,82.96464,342.41,0.42,0.38,2026-03-26,749,N20,VIIRS,n,2,308.59,8.38,D,0.0,unclassified,97,1
22.56412,82.93668,331.44,0.42,0.38,2026-03-26,749,N20,VIIRS,l,2,305.34,2.12,D,0.0,unclassified,-1,0
22.20327,82.70781,339.74,0.41,0.37,2026-03-26,749,N20,VIIRS,l,2,311.31,2.91,D,0.0,unclassified,98,1
22.19987,82.70835,342.6,0.41,0.37,2026-03-26,749,N20,VIIRS,n,2,313.51,2.91,D,0.0,unclassified,98,1
22.20043,82.71232,336.87,0.41,0.37,2026-03-26,749,N20,VIIRS,l,2,311.47,2.91,D,0.0,unclassified,98,1
22.22744,82.90385,336.39,0.42,0.37,2026-03-26,749,N20,VIIRS,l,2,311.14,3.49,D,0.0,unclassified,-1,0
22.21577,83.02141,344.52,0.42,0.38,2026-03-26,749,N20,VIIRS,n,2,309.95,4.27,D,0.0,unclassified,77,2
22.18138,82.82496,345.08,0.41,0.37,2026-03-26,749,N20,VIIRS,n,2,309.64,4.59,D,0.0,unclassified,-1,0
22.12683,82.48689,341.99,0.4,0.37,2026-03-26,749,N20,VIIRS,n,2,309.74,4.45,D,0.0,unclassified,-1,0
22.23487,82.90675,339.58,0.42,0.37,2026-03-26,749,N20,VIIRS,l,2,313.44,4.13,D,0.0,unclassified,-1,0
22.19454,83.02062,342.68,0.42,0.38,2026-03-26,749,N20,VIIRS,n,2,311.77,4.08,D,0.0,unclassified,-1,0
22.13358,82.68266,344.85,0.41,0.37,2026-03-26,749,N20,VIIRS,n,2,313.09,6.43,D,0.0,unclassified,-1,0
22.15227,83.06433,340.54,0.42,0.38,2026-03-26,749,N20,VIIRS,n,2,311.32,2.93,D,0.0,unclassified,-1,0
22.11668,83.06169,342.25,0.42,0.38,2026-03-26,749,N20,VIIRS,n,2,312.85,3.85,D,0.0,unclassified,99,1
22.11724,83.06575,339.78,0.42,0.38,2026-03-26,749,N20,VIIRS,n,2,314.61,7.66,D,0.0,unclassified,99,1
22.1178,83.0698,335.1,0.42,0.38,2026-03-26,749,N20,VIIRS,l,2,309.31,7.66,D,0.0,unclassified,99,1
22.11379,83.06629,346.98,0.42,0.38,2026-03-26,749,N20,VIIRS,n,2,314.35,7.66,D,0.0,unclassified,99,1
22.54722,82.81612,334.51,0.42,0.37,2026-03-26,749,N20,VIIRS,n,2,305.99,3.9,D,0.0,unclassified,96,1
22.18206,82.98113,344.72,0.42,0.38,2026-03-26,749,N20,VIIRS,n,2,310.4,4.52,D,0.0,unclassified,-1,0
22.28082,82.73587,339.55,0.41,0.37,2026-03-26,749,N20,VIIRS,l,2,313.56,4.07,D,0.0,unclassified,100,1
22.13841,82.32604,339.99,0.4,0.37,2026-03-26,749,N20,VIIRS,l,2,313.39,6.11,D,0.0,unclassified,-1,0
22.30043,82.851,341.45,0.42,0.37,2026-03-26,749,N20,VIIRS,l,2,311.61,4.54,D,0.0,unclassified,101,2
22.49928,82.59985,340.07,0.41,0.37,2026-03-26,749,N20,VIIRS,l,2,313.99,4.02,D,0.0,industrial_nearby,39,2
22.50013,82.7298,343.56,0.41,0.37,2026-03-26,749,N20,VIIRS,n,2,315.09,5.31,D,0.0,unclassified,-1,0
22.28026,82.7319,337.44,0.41,0.37,2026-03-26,749,N20,VIIRS,l,2,311.78,3.22,D,0.0,unclassified,100,1
22.44056,82.85354,349.99,0.42,0.37,2026-03-26,749,N20,VIIRS,n,2,313.14,4.81,D,0.0,unclassified,-1,0
22.35923,82.30534,352.18,0.4,0.37,2026-03-26,749,N20,VIIRS,n,2,318.77,7.8,D,2.0,industrial_direct,2,96
22.35304,82.31033,355.11,0.4,0.37,2026-03-26,749,N20,VIIRS,n,2,312.71,16.54,D,0.0,industrial_nearby,2,96
22.34967,82.31088,347.24,0.4,0.37,2026-03-26,749,N20,VIIRS,l,2,320.6,26.78,D,0.0,industrial_nearby,2,96
22.35023,82.31476,338.14,0.4,0.37,2026-03-26,749,N20,VIIRS,l,2,310.89,18.81,D,0.0,industrial_nearby,2,96
22.42235,82.82365,337.22,0.42,0.37,2026-03-26,749,N20,VIIRS,l,2,309.57,3.6,D,0.0,unclassified,-1,0
22.46897,82.96082,339.22,0.42,0.38,2026-03-26,749,N20,VIIRS,n,2,308.34,3.92,D,0.0,unclassified,97,1
22.38651,82.79255,347.15,0.41,0.37,2026-03-26,749,N20,VIIRS,n,2,315.81,10.17,D,0.0,unclassified,78,2
22.39823,82.87682,333.1,0.42,0.37,2026-03-26,749,N20,VIIRS,l,2,307.5,1.59,D,0.0,unclassified,-1,0
22.4093,83.00764,338.69,0.42,0.38,2026-03-26,749,N20,VIIRS,n,2,310.66,4.93,D,0.0,unclassified,102,2
22.33615,82.55704,338.42,0.41,0.37,2026-03-26,749,N20,VIIRS,l,2,312.72,4.04,D,0.0,industrial_direct,4,61
22.36381,82.90696,336.05,0.42,0.37,2026-03-26,749,N20,VIIRS,l,2,310.84,1.98,D,0.0,unclassified,-1,0
22.38207,83.0663,334.86,0.42,0.38,2026-03-26,749,N20,VIIRS,l,2,307.4,1.56,D,0.0,unclassified,-1,0
22.41157,82.79669,346.59,0.41,0.37,2026-03-26,749,N20,VIIRS,n,2,313.72,5.53,D,0.0,unclassified,-1,0
22.32418,82.97101,348.85,0.42,0.38,2026-03-26,749,N20,VIIRS,n,2,310.57,6.45,D,0.0,unclassified,-1,0
22.33525,82.57729,305.94,0.44,0.39,2026-03-27,1959,N20,VIIRS,n,2,295.68,0.76,N,2.0,industrial_direct,3,71
22.33472,82.55537,326.23,0.45,0.39,2026-03-27,1959,N20,VIIRS,n,2,296.55,4.08,N,0.0,industrial_direct,4,61
22.36291,82.30163,305.54,0.46,0.39,2026-03-27,1959,N20,VIIRS,n,2,295.08,0.77,N,2.0,industrial_direct,2,96
22.33068,82.53267,308.93,0.45,0.39,2026-03-27,1959,N20,VIIRS,n,2,295.56,1.22,N,2.0,industrial_direct,6,16
22.35515,82.30486,311.11,0.46,0.39,2026-03-27,1959,N20,VIIRS,n,2,296.94,1.88,N,2.0,industrial_direct,2,96
22.31652,82.5304,307.96,0.45,0.39,2026-03-27,1959,N20,VIIRS,n,2,297.2,1.56,N,2.0,industrial_direct,1,98
22.3242,82.52724,306.5,0.45,0.39,2026-03-27,1959,N20,VIIRS,n,2,294.68,1.16,N,0.0,industrial_direct,103,4
22.31645,82.5568,307.04,0.45,0.39,2026-03-27,1959,N20,VIIRS,n,2,295.11,1.5,N,2.0,industrial_direct,1,98
22.31592,82.53471,311.92,0.45,0.39,2026-03-27,1959,N20,VIIRS,n,2,296.38,1.56,N,2.0,industrial_direct,1,98
22.31479,82.51689,308.55,0.45,0.39,2026-03-27,1959,N20,VIIRS,n,2,295.89,1.4,N,2.0,industrial_direct,1,98
22.31299,82.52982,308.73,0.45,0.39,2026-03-27,1959,N20,VIIRS,n,2,295.23,1.42,N,2.0,industrial_direct,1,98
22.33101,82.60735,330.13,0.44,0.39,2026-03-27,1959,N20,VIIRS,n,2,296.67,3.72,N,2.0,industrial_direct,5,73
22.32601,82.51431,305.58,0.45,0.39,2026-03-27,1959,N20,VIIRS,n,2,294.49,0.96,N,2.0,industrial_direct,66,7
22.53015,82.75665,303.3,0.44,0.38,2026-03-27,1959,N20,VIIRS,n,2,291.6,0.51,N,0.0,unclassified,-1,0
22.35872,82.30545,321.65,0.46,0.39,2026-03-27,1959,N20,VIIRS,n,2,297.48,1.88,N,2.0,industrial_direct,2,96
22.54585,82.72606,305.53,0.44,0.38,2026-03-27,1959,N20,VIIRS,n,2,293.68,0.61,N,0.0,unclassified,92,3
22.545,82.72802,305.51,0.44,0.38,2026-03-27,1959,N20,VIIRS,n,2,293.74,0.77,N,0.0,unclassified,92,3
22.10363,82.71828,338.38,0.44,0.38,2026-03-27,730,N20,VIIRS,l,2,309.99,4.68,D,0.0,unclassified,-1,0
22.19977,82.7259,341.33,0.44,0.38,2026-03-27,730,N20,VIIRS,l,2,311.56,3.66,D,0.0,unclassified,-1,0
22.20518,82.69458,334.03,0.44,0.38,2026-03-27,730,N20,VIIRS,l,2,308.98,3.13,D,0.0,unclassified,-1,0
22.26741,82.74288,340.22,0.44,0.38,2026-03-27,730,N20,VIIRS,n,2,306.36,4.31,D,0.0,unclassified,-1,0
22.29539,82.86628,334.89,0.43,0.38,2026-03-27,730,N20,VIIRS,n,2,298.45,2.76,D,0.0,unclassified,104,1
22.15468,82.42364,336.46,0.45,0.39,2026-03-27,730,N20,VIIRS,n,2,298.79,3.09,D,0.0,unclassified,-1,0
22.30922,82.84216,330.64,0.43,0.38,2026-03-27,730,N20,VIIRS,n,2,292.81,2.58,D,0.0,unclassified,-1,0
22.34219,82.9969,336.76,0.43,0.38,2026-03-27,730,N20,VIIRS,n,2,302.01,3.5,D,0.0,unclassified,-1,0
22.33138,82.60539,339.46,0.44,0.38,2026-03-27,730,N20,VIIRS,n,2,308.55,3.8,D,2.0,industrial_nearby,5,73
22.35971,82.30527,340.87,0.45,0.39,2026-03-27,730,N20,VIIRS,n,2,310.83,6.16,D,2.0,industrial_direct,2,96
22.55449,82.76028,335.62,0.43,0.38,2026-03-27,731,N20,VIIRS,n,2,302.75,6.16,D,0.0,unclassified,93,2
22.5607,82.75476,336.12,0.43,0.38,2026-03-27,731,N20,VIIRS,n,2,302.69,3.35,D,0.0,unclassified,93,2
22.2947,82.86215,335.24,0.43,0.38,2026-03-27,730,N20,VIIRS,n,2,299.12,2.76,D,0.0,unclassified,104,1
22.35879,82.30499,310.45,0.57,0.52,2026-03-28,1940,N20,VIIRS,n,2,296.06,3.21,N,2.0,industrial_direct,2,96
22.22957,82.37275,308.34,0.56,0.52,2026-03-28,1940,N20,VIIRS,n,2,295.76,3.1,N,0.0,unclassified,105,4
22.31618,82.51431,306.33,0.55,0.51,2026-03-28,1940,N20,VIIRS,n,2,295.62,2.11,N,2.0,industrial_direct,1,98
22.31614,82.55772,307.84,0.55,0.51,2026-03-28,1940,N20,VIIRS,n,2,295.95,2.0,N,2.0,industrial_direct,1,98
22.3586,82.30406,312.15,0.57,0.52,2026-03-28,1940,N20,VIIRS,n,2,296.59,2.89,N,2.0,industrial_direct,2,96
22.32954,82.60785,309.33,0.54,0.51,2026-03-28,1940,N20,VIIRS,n,2,295.47,1.21,N,2.0,industrial_nearby,5,73
22.33549,82.55488,320.01,0.55,0.51,2026-03-28,1940,N20,VIIRS,n,2,296.83,3.0,N,0.0,industrial_direct,4,61
22.33422,82.60843,309.96,0.54,0.51,2026-03-28,1940,N20,VIIRS,n,2,295.66,1.83,N,0.0,industrial_direct,5,73
22.32519,82.67257,306.69,0.54,0.51,2026-03-28,1940,N20,VIIRS,n,2,294.84,1.38,N,0.0,industrial_direct,28,16
22.56279,82.7605,338.86,0.52,0.5,2026-03-28,712,N20,VIIRS,n,2,300.4,8.88,D,0.0,unclassified,-1,0
22.33744,82.55635,308.63,0.55,0.51,2026-03-28,1940,N20,VIIRS,n,2,295.74,2.01,N,0.0,industrial_direct,4,61
22.33801,82.55097,314.38,0.55,0.51,2026-03-28,1940,N20,VIIRS,n,2,294.39,2.01,N,0.0,industrial_direct,4,61
22.3526,82.33054,334.22,0.55,0.51,2026-03-28,712,N20,VIIRS,l,2,307.98,2.97,D,0.0,unclassified,-1,0
22.41644,82.71732,332.42,0.52,0.5,2026-03-28,712,N20,VIIRS,l,2,307.19,2.87,D,0.0,unclassified,-1,0
22.32731,82.32545,335.04,0.55,0.51,2026-03-28,712,N20,VIIRS,n,2,307.26,3.23,D,0.0,unclassified,-1,0
22.27745,82.54626,334.83,0.54,0.51,2026-03-28,712,N20,VIIRS,l,2,308.29,1.75,D,0.0,unclassified,-1,0
22.19488,83.07354,336.48,0.5,0.49,2026-03-28,712,N20,VIIRS,n,2,304.55,4.51,D,0.0,unclassified,106,2
22.33243,82.60401,317.48,0.55,0.51,2026-03-28,1940,N20,VIIRS,n,2,295.83,3.72,N,2.0,industrial_nearby,5,73
22.32631,82.52733,304.52,0.56,0.69,2026-03-29,1921,N20,VIIRS,n,2,292.78,2.63,N,0.0,industrial_direct,103,4
22.35796,82.30657,306.3,0.55,0.68,2026-03-29,2102,N20,VIIRS,n,2,292.85,2.97,N,2.0,industrial_direct,2,96
22.3592,82.30145,315.25,0.55,0.68,2026-03-29,2102,N20,VIIRS,n,2,292.46,3.66,N,2.0,industrial_direct,2,96
22.31664,82.5313,305.51,0.57,0.69,2026-03-29,2102,N20,VIIRS,n,2,292.93,2.33,N,2.0,industrial_direct,1,98
22.3375,82.55419,305.83,0.57,0.69,2026-03-29,2102,N20,VIIRS,n,2,291.35,1.13,N,0.0,industrial_direct,4,61
22.31832,82.51491,304.1,0.56,0.69,2026-03-29,1921,N20,VIIRS,n,2,293.16,2.07,N,2.0,industrial_direct,1,98
22.32401,82.67386,302.72,0.55,0.68,2026-03-29,1921,N20,VIIRS,n,2,292.35,1.38,N,0.0,industrial_direct,28,16
22.33301,82.60496,307.65,0.55,0.68,2026-03-29,1921,N20,VIIRS,n,2,293.44,1.94,N,2.0,industrial_direct,5,73
22.22388,83.02942,330.01,0.5,0.66,2026-03-29,653,N20,VIIRS,l,2,301.37,2.53,D,0.0,unclassified,107,1
22.35859,82.30563,336.08,0.57,0.69,2026-03-29,833,N20,VIIRS,l,2,306.36,4.05,D,2.0,industrial_direct,2,96
22.44613,82.70973,331.02,0.52,0.67,2026-03-29,653,N20,VIIRS,l,2,303.93,4.09,D,0.0,unclassified,-1,0
22.28399,82.81007,335.23,0.52,0.67,2026-03-29,653,N20,VIIRS,n,2,302.22,4.89,D,0.0,unclassified,108,1
22.27551,82.7784,332.64,0.52,0.67,2026-03-29,653,N20,VIIRS,n,2,302.07,1.49,D,0.0,unclassified,109,2
22.28349,82.813,340.06,0.52,0.67,2026-03-29,653,N20,VIIRS,n,2,300.92,3.67,D,0.0,unclassified,108,1
22.25277,82.78995,334.73,0.52,0.67,2026-03-29,653,N20,VIIRS,n,2,302.48,2.78,D,0.0,unclassified,-1,0
22.22026,83.02879,331.75,0.5,0.66,2026-03-29,653,N20,VIIRS,n,2,301.5,1.8,D,0.0,unclassified,107,1
22.33727,82.55076,309.68,0.56,0.69,2026-03-29,1921,N20,VIIRS,n,2,293.2,1.86,N,0.0,industrial_direct,4,61
22.43192,82.80948,334.92,0.61,0.53,2026-03-30,814,N20,VIIRS,n,2,303.04,3.38,D,0.0,unclassified,-1,0
22.35616,82.30387,340.8,0.56,0.52,2026-03-30,814,N20,VIIRS,l,2,310.89,8.54,D,2.0,industrial_direct,2,96
22.35593,82.30788,335.09,0.56,0.52,2026-03-30,814,N20,VIIRS,l,2,307.17,10.91,D,2.0,industrial_nearby,2,96
22.36638,82.86867,337.92,0.61,0.54,2026-03-30,814,N20,VIIRS,n,2,304.95,3.95,D,0.0,unclassified,-1,0
22.31992,82.75481,337.43,0.6,0.53,2026-03-30,814,N20,VIIRS,n,2,305.73,4.62,D,0.0,industrial_nearby,-1,0
22.23625,82.50405,336.01,0.58,0.52,2026-03-30,814,N20,VIIRS,l,2,308.47,2.93,D,0.0,unclassified,-1,0
22.13442,82.36401,331.7,0.57,0.52,2026-03-30,814,N20,VIIRS,l,2,306.02,3.69,D,0.0,unclassified,-1,0
22.16273,82.64536,334.42,0.59,0.53,2026-03-30,814,N20,VIIRS,l,2,306.53,1.54,D,0.0,unclassified,110,1
22.15868,82.41402,337.35,0.57,0.52,2026-03-30,814,N20,VIIRS,l,2,308.15,4.09,D,0.0,unclassified,-1,0
22.1645,82.64755,336.8,0.59,0.53,2026-03-30,814,N20,VIIRS,n,2,306.69,1.46,D,0.0,unclassified,110,1
22.12223,82.85864,342.56,0.61,0.53,2026-03-30,814,N20,VIIRS,n,2,309.88,18.28,D,0.0,unclassified,111,2
22.23143,82.50456,333.04,0.58,0.52,2026-03-30,814,N20,VIIRS,l,2,307.46,2.93,D,0.0,unclassified,-1,0
22.3143,82.52969,310.2,0.46,0.39,2026-03-31,2024,N20,VIIRS,n,2,296.08,1.9,N,2.0,industrial_direct,1,98
22.31666,82.51651,307.14,0.46,0.39,2026-03-31,2024,N20,VIIRS,n,2,295.54,1.41,N,2.0,industrial_direct,1,98
22.35462,82.30392,305.14,0.45,0.39,2026-03-31,2024,N20,VIIRS,n,2,294.26,2.07,N,2.0,industrial_direct,2,96
22.31707,82.53481,314.63,0.46,0.39,2026-03-31,2024,N20,VIIRS,n,2,296.41,1.9,N,2.0,industrial_direct,1,98
22.35815,82.30462,327.41,0.45,0.39,2026-03-31,2024,N20,VIIRS,n,2,297.85,2.07,N,2.0,industrial_direct,2,96
22.36243,82.30104,306.06,0.45,0.39,2026-03-31,2024,N20,VIIRS,n,2,293.86,0.83,N,2.0,industrial_direct,2,96
22.33211,82.57453,305.48,0.46,0.39,2026-03-31,2024,N20,VIIRS,n,2,294.75,1.6,N,2.0,industrial_direct,3,71
22.32855,82.57379,320.33,0.46,0.39,2026-03-31,2024,N20,VIIRS,n,2,294.8,1.6,N,2.0,industrial_direct,3,71
22.33528,82.55679,316.58,0.46,0.39,2026-03-31,2024,N20,VIIRS,n,2,295.49,1.26,N,0.0,industrial_direct,4,61
22.33606,82.55238,306.01,0.46,0.39,2026-03-31,2024,N20,VIIRS,n,2,294.19,1.26,N,0.0,industrial_direct,4,61
22.33017,82.60615,310.34,0.46,0.39,2026-03-31,2024,N20,VIIRS,n,2,295.05,1.04,N,2.0,industrial_direct,5,73
22.33374,82.60688,310.04,0.46,0.39,2026-03-31,2024,N20,VIIRS,n,2,294.91,1.04,N,2.0,industrial_direct,5,73
22.32575,82.52751,317.7,0.46,0.39,2026-03-31,2024,N20,VIIRS,n,2,294.86,2.46,N,0.0,industrial_direct,103,4
22.33678,82.55215,308.15,0.4,0.37,2026-04-01,2005,N20,VIIRS,n,2,293.68,1.87,N,0.0,industrial_direct,4,61
22.3306,82.57069,310.7,0.4,0.37,2026-04-01,2005,N20,VIIRS,n,2,293.41,2.24,N,0.0,industrial_direct,3,71
22.33291,82.53181,308.76,0.4,0.37,2026-04-01,2005,N20,VIIRS,n,2,294.19,1.46,N,2.0,industrial_direct,6,16
